时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-3-24 14:58:58.619	WT901BLE68(2D9DAA075046)	0.331	-0.946	0.120	1.953	-32.227	-5.188	-81.75	-18.02	39.58	-7.000	39.387	20.373	-0.74008	0.56924	0.32285	-0.15454	24.1	null	null	13113	100
2026-3-24 14:58:58.829	WT901BLE68(2D9DAA075046)	0.373	-0.943	0.091	1.587	-28.870	-6.775	-83.35	-19.81	42.23	-7.000	39.387	20.373	-0.72141	0.56369	0.37073	-0.15573	24.1	null	null	13113	100
2026-3-24 14:58:59.39	WT901BLE68(2D9DAA075046)	0.375	-0.930	0.062	1.099	-25.940	-8.240	-85.05	-21.67	43.97	-12.640	39.553	17.713	-0.72141	0.56369	0.37073	-0.15573	24.1	null	null	13113	100
2026-3-24 14:58:59.219	WT901BLE68(2D9DAA075046)	0.422	-0.922	0.034	0.366	-23.376	-9.094	-86.86	-23.54	44.79	-12.640	39.553	17.713	-0.70514	0.56958	0.40237	-0.12781	24.1	null	null	13113	100
2026-3-24 14:58:59.429	WT901BLE68(2D9DAA075046)	0.448	-0.909	0.005	-0.183	-20.630	-9.827	-88.76	-25.43	44.69	-19.187	39.193	17.613	-0.70514	0.56958	0.40237	-0.12781	24.1	null	null	13113	100
2026-3-24 14:58:59.639	WT901BLE68(2D9DAA075046)	0.476	-0.891	-0.031	-0.977	-18.127	-10.437	-90.79	-27.32	43.79	-19.187	39.193	17.613	-0.69019	0.58817	0.41403	-0.07864	24.1	null	null	13113	100
2026-3-24 14:58:59.851	WT901BLE68(2D9DAA075046)	0.510	-0.875	-0.062	-1.770	-17.090	-10.986	-92.94	-29.17	42.21	-25.547	38.380	18.720	-0.69019	0.58817	0.41403	-0.07864	24.1	null	null	13113	100
2026-3-24 14:59:0.29	WT901BLE68(2D9DAA075046)	0.537	-0.855	-0.098	-2.380	-15.259	-11.292	-95.22	-31.01	40.07	-25.547	38.380	18.720	-0.66910	0.61942	0.41037	-0.01056	24.1	null	null	13113	100
2026-3-24 14:59:0.239	WT901BLE68(2D9DAA075046)	0.561	-0.833	-0.133	-3.113	-13.977	-11.597	-97.66	-32.82	37.73	-31.173	37.500	20.693	-0.66910	0.61942	0.41037	-0.01056	24.1	null	null	13113	100
2026-3-24 14:59:0.451	WT901BLE68(2D9DAA075046)	0.583	-0.809	-0.167	-3.784	-12.329	-11.841	-100.26	-34.56	35.12	-31.173	37.500	20.693	-0.64078	0.65479	0.39633	0.05869	24.1	null	null	13113	100
2026-3-24 14:59:0.629	WT901BLE68(2D9DAA075046)	0.607	-0.780	-0.205	-4.333	-11.597	-11.719	-103.00	-36.25	32.48	-35.813	35.913	23.593	-0.64078	0.65479	0.39633	0.05869	24.1	null	null	13113	100
2026-3-24 14:59:0.839	WT901BLE68(2D9DAA075046)	0.632	-0.757	-0.236	-4.944	-10.376	-12.085	-105.91	-37.86	29.98	-35.813	35.913	23.593	-0.60071	0.69391	0.37518	0.12943	24.1	null	null	13113	100
2026-3-24 14:59:1.51	WT901BLE68(2D9DAA075046)	0.646	-0.726	-0.274	-5.249	-9.888	-11.658	-109.00	-39.37	27.60	-40.593	34.113	25.887	-0.60071	0.69391	0.37518	0.12943	24.1	null	null	13113	100
2026-3-24 14:59:1.261	WT901BLE68(2D9DAA075046)	0.666	-0.691	-0.310	-5.859	-9.094	-11.902	-112.26	-40.81	25.28	-40.593	34.113	25.887	-0.55420	0.73056	0.35031	0.19049	24.1	null	null	13113	100
2026-3-24 14:59:1.439	WT901BLE68(2D9DAA075046)	0.686	-0.662	-0.342	-6.287	-8.789	-11.780	-115.72	-42.12	23.34	-44.580	32.000	30.040	-0.55420	0.73056	0.35031	0.19049	24.1	null	null	13113	100
2026-3-24 14:59:1.651	WT901BLE68(2D9DAA075046)	0.690	-0.623	-0.378	-6.531	-8.057	-11.536	-119.32	-43.35	21.56	-44.580	32.000	30.040	-0.50174	0.76443	0.32413	0.24228	24.1	null	null	13113	100
2026-3-24 14:59:1.861	WT901BLE68(2D9DAA075046)	0.705	-0.585	-0.410	-6.958	-7.263	-11.536	-123.08	-44.42	20.07	-47.413	29.447	34.527	-0.50174	0.76443	0.32413	0.24228	24.1	null	null	13113	100
2026-3-24 14:59:2.39	WT901BLE68(2D9DAA075046)	0.714	-0.547	-0.442	-7.080	-7.080	-11.169	-127.02	-45.35	19.17	-47.413	29.447	34.527	-0.43958	0.79776	0.29620	0.28723	24.1	null	null	13113	100
2026-3-24 14:59:2.249	WT901BLE68(2D9DAA075046)	0.723	-0.508	-0.473	-7.507	-7.019	-11.230	-131.09	-46.11	18.22	-50.680	26.347	37.727	-0.43958	0.79776	0.29620	0.28723	24.1	null	null	13113	100
2026-3-24 14:59:2.461	WT901BLE68(2D9DAA075046)	0.724	-0.468	-0.505	-7.813	-6.531	-11.108	-135.30	-46.72	17.64	-50.680	26.347	37.727	-0.37863	0.82574	0.26953	0.31943	24.1	null	null	13113	100
2026-3-24 14:59:2.671	WT901BLE68(2D9DAA075046)	0.729	-0.424	-0.536	-7.996	-6.714	-10.864	-139.62	-47.14	17.19	-53.547	23.067	41.560	-0.37863	0.82574	0.26953	0.31943	24.1	null	null	13113	100
2026-3-24 14:59:2.849	WT901BLE68(2D9DAA075046)	0.728	-0.376	-0.567	-8.423	-6.409	-10.864	-143.99	-47.37	16.76	-53.547	23.067	41.560	-0.30942	0.85361	0.23709	0.34540	24.1	null	null	13113	100
2026-3-24 14:59:3.61	WT901BLE68(2D9DAA075046)	0.724	-0.330	-0.594	-8.667	-6.470	-10.559	-148.39	-47.42	16.28	-55.647	19.133	45.233	-0.30942	0.85361	0.23709	0.34540	24.1	null	null	13113	100
2026-3-24 14:59:3.271	WT901BLE68(2D9DAA075046)	0.718	-0.291	-0.619	-8.972	-6.042	-10.559	-152.81	-47.27	15.16	-55.647	19.133	45.233	-0.23633	0.88019	0.19028	0.36481	24.1	null	null	13113	100
2026-3-24 14:59:3.451	WT901BLE68(2D9DAA075046)	0.716	-0.241	-0.643	-9.216	-6.165	-10.376	-157.18	-46.97	12.86	-57.020	15.333	49.200	-0.23633	0.88019	0.19028	0.36481	24.1	null	null	13113	100
2026-3-24 14:59:3.661	WT901BLE68(2D9DAA075046)	0.708	-0.193	-0.666	-9.583	-6.226	-10.315	-161.47	-46.49	9.15	-57.020	15.333	49.200	-0.13766	0.90948	0.09042	0.38156	24.1	null	null	13113	100
2026-3-24 14:59:3.869	WT901BLE68(2D9DAA075046)	0.692	-0.149	-0.688	-9.644	-6.348	-10.010	-165.70	-45.83	3.53	-58.707	11.087	51.627	-0.13766	0.90948	0.09042	0.38156	24.1	null	null	13113	100
2026-3-24 14:59:4.79	WT901BLE68(2D9DAA075046)	0.678	-0.100	-0.706	-10.010	-6.226	-9.949	-169.77	-44.99	-3.98	-58.707	11.087	51.627	-0.02496	0.92288	-0.05789	0.37976	24.1	null	null	13113	100
2026-3-24 14:59:4.261	WT901BLE68(2D9DAA075046)	0.664	-0.052	-0.724	-9.949	-6.226	-9.521	-173.74	-44.01	-12.27	-59.180	6.913	55.773	-0.02496	0.92288	-0.05789	0.37976	24.1	null	null	13113	100
2026-3-24 14:59:4.469	WT901BLE68(2D9DAA075046)	0.652	-0.004	-0.740	-10.071	-6.042	-9.216	-177.59	-42.89	-20.80	-59.180	6.913	55.773	0.09027	0.90665	-0.22464	0.34534	24.1	null	null	13113	100
2026-3-24 14:59:4.679	WT901BLE68(2D9DAA075046)	0.628	0.044	-0.752	-10.437	-6.653	-9.155	178.69	-41.59	-29.00	-59.233	2.213	59.087	0.09027	0.90665	-0.22464	0.34534	24.1	null	null	13113	100
2026-3-24 14:59:4.861	WT901BLE68(2D9DAA075046)	0.609	0.090	-0.765	-10.437	-6.287	-8.728	175.16	-40.18	-37.27	-59.233	2.213	59.087	0.18060	0.86548	-0.36896	0.28653	24.1	null	null	13113	100
2026-3-24 14:59:5.71	WT901BLE68(2D9DAA075046)	0.583	0.138	-0.776	-10.803	-6.714	-8.667	171.77	-38.64	-45.29	-58.753	-1.907	62.153	0.18060	0.86548	-0.36896	0.28653	24.1	null	null	13113	100
2026-3-24 14:59:5.279	WT901BLE68(2D9DAA075046)	0.554	0.184	-0.783	-10.864	-6.836	-8.301	168.52	-36.96	-52.84	-58.753	-1.907	62.153	0.25058	0.80475	-0.49713	0.20581	24.1	null	null	13113	100
2026-3-24 14:59:5.489	WT901BLE68(2D9DAA075046)	0.533	0.230	-0.789	-11.108	-7.141	-8.118	165.41	-35.21	-59.88	-58.027	-6.687	63.973	0.25058	0.80475	-0.49713	0.20581	24.1	null	null	13113	100
2026-3-24 14:59:5.671	WT901BLE68(2D9DAA075046)	0.499	0.275	-0.795	-11.108	-7.629	-7.629	162.44	-33.34	-66.49	-58.027	-6.687	63.973	0.29169	0.74191	-0.59097	0.12292	24.1	null	null	13113	100
2026-3-24 14:59:5.879	WT901BLE68(2D9DAA075046)	0.474	0.320	-0.797	-11.353	-7.690	-7.385	159.58	-31.38	-72.75	-56.440	-11.567	68.307	0.29169	0.74191	-0.59097	0.12292	24.1	null	null	13113	100
2026-3-24 14:59:6.89	WT901BLE68(2D9DAA075046)	0.437	0.364	-0.796	-11.475	-7.996	-7.019	156.87	-29.37	-78.61	-56.440	-11.567	68.307	0.31384	0.67224	-0.66971	0.03107	24.1	null	null	13113	100
2026-3-24 14:59:6.271	WT901BLE68(2D9DAA075046)	0.407	0.404	-0.794	-11.597	-8.789	-6.653	154.28	-27.25	-84.13	-54.640	-15.933	69.700	0.31384	0.67224	-0.66971	0.03107	24.1	null	null	13113	100
2026-3-24 14:59:6.479	WT901BLE68(2D9DAA075046)	0.365	0.448	-0.792	-11.780	-9.216	-6.287	151.77	-25.08	-89.24	-54.640	-15.933	69.700	0.31653	0.61252	-0.72244	-0.05090	24.1	null	null	13113	100
2026-3-24 14:59:6.689	WT901BLE68(2D9DAA075046)	0.329	0.487	-0.782	-11.902	-9.583	-5.798	149.37	-22.81	-93.98	-54.640	-15.933	69.700	0.31653	0.61252	-0.72244	-0.05090	24.1	null	null	13113	100
2026-3-24 14:59:6.809	WT901BLE68(2D9DAA075046)	0.297	0.527	-0.774	-11.719	-10.132	-5.249	147.06	-20.48	-98.47	-54.640	-15.933	69.700	0.31653	0.61252	-0.72244	-0.05090	24.1	null	null	13113	100
2026-3-24 14:59:6.961	WT901BLE68(2D9DAA075046)	0.265	0.564	-0.766	-11.658	-12.085	-4.639	144.83	-18.09	-102.76	-54.640	-15.933	69.700	0.31653	0.61252	-0.72244	-0.05090	24.1	null	null	13113	100
2026-3-24 14:59:7.171	WT901BLE68(2D9DAA075046)	0.223	0.579	-0.758	-11.719	-11.780	-4.456	143.75	-16.86	-104.87	-48.073	-26.267	74.767	0.31653	0.61252	-0.72244	-0.05090	24.1	null	null	13113	100
2026-3-24 14:59:7.379	WT901BLE68(2D9DAA075046)	0.188	0.617	-0.744	-11.597	-13.672	-3.784	141.62	-14.38	-109.00	-48.073	-26.267	74.767	0.27399	0.49045	-0.79596	-0.22522	24.1	null	null	13113	100
2026-3-24 14:59:7.559	WT901BLE68(2D9DAA075046)	0.136	0.649	-0.730	-11.597	-14.282	-3.174	139.55	-11.85	-113.10	-44.600	-30.300	76.760	0.27399	0.49045	-0.79596	-0.22522	24.1	null	null	13113	100
2026-3-24 14:59:7.771	WT901BLE68(2D9DAA075046)	0.098	0.682	-0.710	-11.841	-14.587	-2.625	137.46	-9.32	-117.17	-44.600	-30.300	76.760	0.23663	0.43658	-0.81476	-0.29910	24.1	null	null	13113	100
2026-3-24 14:59:7.979	WT901BLE68(2D9DAA075046)	0.060	0.708	-0.690	-11.780	-16.052	-1.892	135.34	-6.82	-121.23	-40.720	-34.360	79.347	0.23663	0.43658	-0.81476	-0.29910	24.1	null	null	13113	100
2026-3-24 14:59:8.161	WT901BLE68(2D9DAA075046)	0.019	0.737	-0.663	-11.963	-16.724	-1.343	133.15	-4.37	-125.34	-40.720	-34.360	79.347	0.19547	0.38629	-0.82510	-0.36279	24.1	null	null	13113	100
2026-3-24 14:59:8.371	WT901BLE68(2D9DAA075046)	-0.027	0.765	-0.638	-11.902	-18.250	-0.549	130.90	-1.93	-129.60	-36.513	-38.613	80.667	0.19547	0.38629	-0.82510	-0.36279	24.1	null	null	13113	100
2026-3-24 14:59:8.579	WT901BLE68(2D9DAA075046)	-0.059	0.791	-0.603	-11.597	-20.081	0.305	128.60	0.50	-134.10	-36.513	-38.613	80.667	0.14053	0.32687	-0.83069	-0.42810	24.1	null	null	13113	100
2026-3-24 14:59:8.789	WT901BLE68(2D9DAA075046)	-0.117	0.817	-0.563	-11.475	-22.461	1.221	126.17	2.97	-139.02	-30.893	-43.940	82.767	0.14053	0.32687	-0.83069	-0.42810	24.1	null	null	13113	100
2026-3-24 14:59:8.971	WT901BLE68(2D9DAA075046)	-0.159	0.833	-0.526	-10.071	-28.748	2.014	123.67	5.52	-144.55	-30.893	-43.940	82.767	0.07089	0.25916	-0.83188	-0.48544	24.1	null	null	13113	100
2026-3-24 14:59:9.179	WT901BLE68(2D9DAA075046)	-0.231	0.860	-0.482	-8.911	-29.785	2.869	121.09	8.12	-150.81	-24.187	-47.660	85.647	0.07089	0.25916	-0.83188	-0.48544	24.1	null	null	13113	100
2026-3-24 14:59:9.389	WT901BLE68(2D9DAA075046)	-0.242	0.876	-0.431	-7.385	-34.485	3.479	118.37	10.91	-158.21	-24.187	-47.660	85.647	-0.03076	0.16794	-0.82684	-0.53577	24.1	null	null	13113	100
2026-3-24 14:59:9.571	WT901BLE68(2D9DAA075046)	-0.291	0.881	-0.393	-5.371	-39.917	3.540	115.53	13.63	-166.31	-12.927	-54.460	90.260	-0.03076	0.16794	-0.82684	-0.53577	24.1	null	null	13113	100
2026-3-24 14:59:9.779	WT901BLE68(2D9DAA075046)	-0.314	0.894	-0.330	-3.235	-44.312	3.113	112.44	16.35	-175.44	-12.927	-54.460	90.260	-0.15186	0.06580	-0.80923	-0.56360	24.1	null	null	13113	100
2026-3-24 14:59:9.989	WT901BLE68(2D9DAA075046)	-0.366	0.899	-0.279	-1.282	-45.471	1.953	109.14	19.04	174.57	6.220	-63.307	99.593	-0.15186	0.06580	-0.80923	-0.56360	24.1	null	null	13113	100
2026-3-24 14:59:10.199	WT901BLE68(2D9DAA075046)	-0.428	0.900	-0.217	0.000	-48.401	0.488	105.58	21.54	164.14	6.220	-63.307	99.593	-0.29239	-0.04373	-0.77048	-0.56467	24.1	null	null	13113	100
2026-3-24 14:59:10.379	WT901BLE68(2D9DAA075046)	-0.399	0.901	-0.153	0.977	-43.701	-1.709	101.77	23.81	153.51	46.400	-69.467	100.813	-0.29239	-0.04373	-0.77048	-0.56467	24.1	null	null	13113	100
2026-3-24 14:59:10.499	WT901BLE68(2D9DAA075046)	-0.448	0.896	-0.093	0.977	-40.833	-4.028	97.93	25.78	143.44	46.400	-69.467	100.813	-0.29239	-0.04373	-0.77048	-0.56467	24.1	null	null	13113	100
2026-3-24 14:59:10.679	WT901BLE68(2D9DAA075046)	-0.455	0.887	-0.031	0.366	-42.175	-5.432	93.96	27.43	133.86	46.400	-69.467	100.813	-0.29239	-0.04373	-0.77048	-0.56467	24.1	null	null	13113	100
2026-3-24 14:59:10.799	WT901BLE68(2D9DAA075046)	-0.463	0.886	-0.005	0.061	-38.208	-7.202	91.97	28.20	129.36	46.400	-69.467	100.813	-0.29239	-0.04373	-0.77048	-0.56467	24.1	null	null	13113	100
2026-3-24 14:59:10.979	WT901BLE68(2D9DAA075046)	-0.493	0.877	0.022	-0.427	-34.607	-8.972	90.00	29.01	125.11	46.400	-69.467	100.813	-0.51785	-0.17899	-0.66306	-0.50992	24.1	null	null	13113	100
2026-3-24 14:59:11.189	WT901BLE68(2D9DAA075046)	-0.518	0.865	0.083	-1.465	-30.090	-8.972	86.06	30.34	117.19	89.853	-35.587	4.973	-0.51785	-0.17899	-0.66306	-0.50992	24.1	null	null	13113	100
2026-3-24 14:59:11.399	WT901BLE68(2D9DAA075046)	-0.530	0.848	0.140	-2.747	-27.039	-9.827	82.22	31.54	110.26	89.853	-35.587	4.973	-0.59305	-0.20087	-0.61505	-0.47913	24.1	null	null	13113	100
2026-3-24 14:59:11.609	WT901BLE68(2D9DAA075046)	-0.547	0.830	0.191	-3.845	-21.301	-10.437	78.41	32.61	104.09	62.613	-22.360	-22.507	-0.59305	-0.20087	-0.61505	-0.47913	24.1	null	null	13113	100
2026-3-24 14:59:11.789	WT901BLE68(2D9DAA075046)	-0.557	0.805	0.243	-4.822	-19.592	-10.376	74.64	33.59	96.44	62.613	-22.360	-22.507	-0.67905	-0.23178	-0.55841	-0.41620	24.1	null	null	13113	100
2026-3-24 14:59:11.999	WT901BLE68(2D9DAA075046)	-0.565	0.782	0.289	-5.920	-17.151	-11.108	70.88	34.45	87.70	44.100	-17.260	-29.613	-0.67905	-0.23178	-0.55841	-0.41620	24.1	null	null	13113	100
2026-3-24 14:59:12.209	WT901BLE68(2D9DAA075046)	-0.584	0.754	0.337	-6.531	-14.343	-10.864	67.16	35.25	79.21	44.100	-17.260	-29.613	-0.74979	-0.25372	-0.50659	-0.34164	24.1	null	null	13113	100
2026-3-24 14:59:12.389	WT901BLE68(2D9DAA075046)	-0.593	0.723	0.382	-7.202	-12.329	-10.742	63.40	35.96	70.96	33.313	-15.260	-30.247	-0.74979	-0.25372	-0.50659	-0.34164	24.1	null	null	13113	100
2026-3-24 14:59:12.509	WT901BLE68(2D9DAA075046)	-0.602	0.692	0.422	-7.751	-11.841	-10.620	59.67	36.62	63.05	33.313	-15.260	-30.247	-0.74979	-0.25372	-0.50659	-0.34164	24.1	null	null	13113	100
2026-3-24 14:59:12.689	WT901BLE68(2D9DAA075046)	-0.605	0.658	0.465	-8.301	-10.132	-10.620	55.85	37.16	55.40	33.313	-15.260	-30.247	-0.74979	-0.25372	-0.50659	-0.34164	24.1	null	null	13113	100
2026-3-24 14:59:12.809	WT901BLE68(2D9DAA075046)	-0.604	0.643	0.483	-8.545	-10.620	-10.376	54.00	37.46	51.76	33.313	-15.260	-30.247	-0.74979	-0.25372	-0.50659	-0.34164	24.1	null	null	13113	100
2026-3-24 14:59:13.19	WT901BLE68(2D9DAA075046)	-0.618	0.619	0.504	-8.911	-8.911	-10.681	52.09	37.69	48.09	33.313	-15.260	-30.247	-0.85349	-0.25867	-0.41510	-0.17947	24.1	null	null	13113	100
2026-3-24 14:59:13.199	WT901BLE68(2D9DAA075046)	-0.620	0.584	0.543	-9.094	-8.240	-10.132	48.27	38.03	40.88	23.620	-11.053	-30.453	-0.85349	-0.25867	-0.41510	-0.17947	24.1	null	null	13113	100
2026-3-24 14:59:13.409	WT901BLE68(2D9DAA075046)	-0.620	0.544	0.574	-9.583	-7.690	-10.315	44.51	38.39	33.97	23.620	-11.053	-30.453	-0.88550	-0.24689	-0.38019	-0.10141	24.1	null	null	13113	100
2026-3-24 14:59:13.619	WT901BLE68(2D9DAA075046)	-0.621	0.504	0.610	-9.766	-7.690	-9.888	40.65	38.56	27.16	22.140	-8.740	-31.320	-0.88550	-0.24689	-0.38019	-0.10141	24.1	null	null	13113	100
2026-3-24 14:59:13.799	WT901BLE68(2D9DAA075046)	-0.623	0.465	0.641	-10.132	-6.897	-9.766	36.83	38.64	20.76	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:13.919	WT901BLE68(2D9DAA075046)	-0.617	0.420	0.671	-10.315	-6.958	-9.583	33.01	38.55	14.63	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.99	WT901BLE68(2D9DAA075046)	-0.611	0.374	0.703	-10.315	-7.141	-9.094	29.22	38.23	8.84	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.219	WT901BLE68(2D9DAA075046)	-0.608	0.349	0.717	-10.376	-6.653	-8.911	27.35	38.05	6.09	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.339	WT901BLE68(2D9DAA075046)	-0.601	0.330	0.730	-10.498	-7.019	-8.850	25.48	37.81	3.42	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.551	WT901BLE68(2D9DAA075046)	-0.594	0.286	0.757	-10.681	-7.385	-8.545	21.80	37.18	-1.52	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.609	WT901BLE68(2D9DAA075046)	-0.591	0.258	0.770	-10.620	-7.080	-8.240	19.98	36.78	-3.87	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.729	WT901BLE68(2D9DAA075046)	-0.575	0.237	0.781	-10.681	-6.836	-8.179	18.18	36.35	-6.19	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:14.909	WT901BLE68(2D9DAA075046)	-0.567	0.189	0.803	-10.864	-6.470	-7.874	14.66	35.45	-10.34	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.29	WT901BLE68(2D9DAA075046)	-0.565	0.166	0.813	-11.108	-6.287	-7.874	12.95	35.00	-12.24	22.140	-8.740	-31.320	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.209	WT901BLE68(2D9DAA075046)	-0.544	0.145	0.822	-11.169	-6.897	-7.751	11.24	34.52	-13.99	12.933	9.233	-32.440	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.329	WT901BLE68(2D9DAA075046)	-0.528	0.099	0.840	-11.169	-6.592	-7.385	7.89	33.45	-17.06	12.933	9.233	-32.440	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.539	WT901BLE68(2D9DAA075046)	-0.522	0.050	0.856	-11.597	-6.409	-7.263	4.59	32.33	-19.83	12.933	9.233	-32.440	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.719	WT901BLE68(2D9DAA075046)	-0.499	0.025	0.862	-11.475	-5.798	-7.019	2.98	31.76	-20.98	9.660	14.420	-30.827	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:15.839	WT901BLE68(2D9DAA075046)	-0.489	-0.019	0.872	-11.841	-6.409	-6.958	-0.19	30.50	-23.12	9.660	14.420	-30.827	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.19	WT901BLE68(2D9DAA075046)	-0.467	-0.044	0.878	-11.719	-6.348	-6.653	-1.74	29.85	-24.10	6.427	19.647	-29.840	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.139	WT901BLE68(2D9DAA075046)	-0.448	-0.092	0.885	-11.963	-6.165	-6.409	-4.78	28.51	-25.86	6.427	19.647	-29.840	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.351	WT901BLE68(2D9DAA075046)	-0.438	-0.136	0.890	-12.207	-6.287	-6.226	-7.75	27.15	-27.22	6.427	19.647	-29.840	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.559	WT901BLE68(2D9DAA075046)	-0.410	-0.164	0.892	-12.207	-6.226	-6.165	-9.21	26.42	-27.80	3.020	25.580	-26.660	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.619	WT901BLE68(2D9DAA075046)	-0.399	-0.210	0.894	-12.268	-6.165	-5.798	-12.08	24.93	-28.72	3.020	25.580	-26.660	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.739	WT901BLE68(2D9DAA075046)	-0.378	-0.230	0.893	-12.329	-6.226	-5.676	-13.51	24.18	-29.10	3.020	25.580	-26.660	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:16.951	WT901BLE68(2D9DAA075046)	-0.367	-0.276	0.892	-12.573	-6.165	-5.432	-16.28	22.67	-29.65	3.020	25.580	-26.660	-0.90909	-0.22632	-0.34879	-0.02399	24.1	null	null	13113	100
2026-3-24 14:59:17.129	WT901BLE68(2D9DAA075046)	-0.335	-0.302	0.889	-12.390	-6.409	-5.188	-17.64	21.91	-29.89	3.020	25.580	-26.660	-0.94418	0.11105	-0.21637	0.22192	24.1	null	null	13113	100
2026-3-24 14:59:17.251	WT901BLE68(2D9DAA075046)	-0.323	-0.346	0.882	-12.512	-6.592	-4.944	-20.33	20.33	-30.09	3.020	25.580	-26.660	-0.94418	0.11105	-0.21637	0.22192	24.1	null	null	13113	100
2026-3-24 14:59:17.429	WT901BLE68(2D9DAA075046)	-0.298	-0.366	0.877	-11.658	-7.019	-4.395	-21.61	19.52	-30.15	3.020	25.580	-26.660	-0.94193	0.15619	-0.20053	0.21924	24.1	null	null	13113	100
2026-3-24 14:59:17.551	WT901BLE68(2D9DAA075046)	-0.267	-0.403	0.871	-13.489	-6.775	-4.761	-23.77	17.97	-30.01	3.020	25.580	-26.660	-0.94193	0.15619	-0.20053	0.21924	24.1	null	null	13113	100
2026-3-24 14:59:17.759	WT901BLE68(2D9DAA075046)	-0.255	-0.442	0.861	-13.123	-7.324	-4.272	-26.38	16.34	-29.82	3.020	25.580	-26.660	-0.94193	0.15619	-0.20053	0.21924	24.1	null	null	13113	100
2026-3-24 14:59:17.970	WT901BLE68(2D9DAA075046)	-0.224	-0.467	0.851	-12.756	-7.324	-4.028	-27.66	15.49	-29.67	3.020	25.580	-26.660	-0.93671	0.20947	-0.18198	0.21326	24.1	null	null	13113	100
2026-3-24 14:59:18.29	WT901BLE68(2D9DAA075046)	-0.212	-0.510	0.837	-12.939	-7.385	-3.662	-30.20	13.83	-29.24	3.020	25.580	-26.660	-0.93671	0.20947	-0.18198	0.21326	24.1	null	null	13113	100
2026-3-24 14:59:18.209	WT901BLE68(2D9DAA075046)	-0.185	-0.526	0.829	-12.634	-7.751	-3.418	-31.46	12.99	-28.95	3.020	25.580	-26.660	-0.93671	0.20947	-0.18198	0.21326	24.1	null	null	13113	100
2026-3-24 14:59:18.361	WT901BLE68(2D9DAA075046)	-0.170	-0.565	0.810	-12.695	-8.179	-2.991	-33.95	11.29	-28.14	3.020	25.580	-26.660	-0.93671	0.20947	-0.18198	0.21326	24.1	null	null	13113	100
2026-3-24 14:59:18.571	WT901BLE68(2D9DAA075046)	-0.143	-0.585	0.798	-12.817	-8.240	-2.869	-35.20	10.44	-27.69	-10.827	43.180	-1.273	-0.93671	0.20947	-0.18198	0.21326	24.1	null	null	13113	100
2026-3-24 14:59:18.779	WT901BLE68(2D9DAA075046)	-0.107	-0.624	0.776	-12.939	-8.850	-2.502	-37.67	8.73	-26.68	-10.827	43.180	-1.273	-0.92108	0.31091	-0.13724	0.18976	24.1	null	null	13113	100
